hip,ra,dec,mag
24961,80.18542812,-29.20610768,7.41
24962,80.20806421,34.26748513,7.35
24963,80.20931369,-63.52518625,8.32
24964,80.21024123,50.61581547,8.86
24965,80.21208622,-77.92099356,9.15
24966,80.21480859,-25.53858133,8.98
24967,80.21769688,2.92881386,6.77
24968,80.21819435,-57.35405525,9.18
24969,80.22023124,78.37477593,7.96
24970,80.22047148,1.01662649,9.15
24971,80.22177051,9.72456663,6.62
24972,80.2254367,-49.76975401,8.49
24973,80.2280948,40.88486462,7.29
24974,80.22986762,-21.03989753,7.64
24975,80.23112837,-19.6874102,7.41
24976,80.23477545,43.41290228,8.25
24977,80.23590518,19.81436874,6.2
24979,80.23843363,-54.39142194,9.29
24978,80.23843655,-14.63136144,8.2
24980,80.23944934,-28.38106844,8.85
24981,80.23966234,-43.48806251,8.71
24982,80.24264842,-11.6149469,8.33
24983,80.24527726,-64.07507491,7.86
24984,80.24726681,27.95729708,6.35
24985,80.25317811,71.22096875,8.14
24986,80.2543658,-64.3331548,8.04
24987,80.25638516,39.62192931,7.76
24988,80.25711893,-65.80067327,9.7
24989,80.26353537,4.47805912,8.4
24990,80.26732441,42.50433566,7.75
24991,80.269999,-10.34922516,9.77
24992,80.27177721,-72.0943916,8.48
24993,80.27629715,12.43092085,8.38
24994,80.28955276,24.22177237,10.87
24995,80.29128725,-8.28486704,9.2
24996,80.29612253,-30.07185532,7.39
24997,80.29799281,-2.85985129,7.86
24998,80.29989536,11.10948463,7.46
24999,80.30057965,-56.51890037,8.35
25000,80.30206652,32.57949579,8.43
25001,80.30286824,29.56988462,5.66
25002,80.30406472,-14.15252018,7.68
25003,80.30483874,-75.91733968,7.9
25004,80.30571825,7.35538007,9.75
25005,80.30896362,-58.10686748,8.58
25006,80.31130782,-7.47994117,8.18
25007,80.32025164,-34.34506641,6.05
25008,80.32228173,54.25248204,6.63
25009,80.32244326,-56.24544176,8.24
25010,80.32598982,-15.15096698,7.51
25011,80.3304491,4.01197792,6.49
25012,80.33800188,33.38203302,9.43
25013,80.34001004,14.94341756,9.6
25014,80.34034027,-14.5553731,7.31
25015,80.34065919,33.38545709,8.8
25016,80.3443541,1.53920006,9.09
25017,80.3460396,-51.57540047,6.67
25018,80.34889366,15.81497281,10.15
25019,80.35460888,-77.69542541,9.44
25020,80.35897494,-45.34124666,8.4
25021,80.35948104,-40.76427782,8.53
25022,80.36413286,79.05089064,9.11
25023,80.36730441,-39.49790632,7.51
25024,80.36820853,48.55888536,9.27
25025,80.36847503,-1.54623504,7.11
25026,80.37449503,-44.37348569,7.77
25027,80.3778953,35.30576358,9.46
25028,80.38268211,-0.41649397,5.68
25029,80.38846974,86.86637898,8.52
25030,80.39823773,34.74406451,9.36
25031,80.40091835,-53.3142491,7.51
25032,80.40877803,-5.07451196,9.26
25033,80.4121266,10.32713652,9.23
25034,80.41300347,15.84718321,7.71
25036,80.41626724,-2.05130153,8.49
25035,80.41630461,18.90681601,7.71
25037,80.41864458,12.66838319,7.95
25038,80.42108842,-16.15835536,10.33
25039,80.42792982,-65.64143723,10.1
25040,80.43079981,-65.64752596,12.57
25041,80.43150654,8.42856342,5.78
25042,80.43308256,-47.64649218,8.48
25043,80.43857783,-40.99438158,8.56
25044,80.4406153,-0.38246922,4.72
25045,80.44278196,-24.77294996,5.06
25046,80.44749164,64.90442163,9.47
25047,80.44898137,1.56671006,9.39
25048,80.45168832,41.80466344,5.22
25049,80.45291422,-52.74387153,9.01
25050,,,9.81
25051,80.45387586,23.28355434,10.04
25052,80.45455296,51.48680715,7.76
25053,80.46246281,-13.75570183,6.62
25054,80.46406856,4.24297854,10.61
25055,80.47291701,-13.87843952,8.48
25056,80.47719818,36.52193078,9.41
25057,80.47851159,-18.83904354,10.04
25058,80.47992086,-54.27270122,7.13
25059,80.480442,-17.60364666,6.47
25060,80.48073211,39.57303709,7.31
25061,80.48227264,-32.49433795,10.26
25062,80.48447694,-31.58998438,8.6
25063,80.48731358,-28.14407799,9.3
25064,80.48781966,42.28600361,6.98
25065,80.48859603,70.31943769,8.94
25066,80.49284825,-2.96371123,7.06
25067,80.49342359,-38.48865166,8.0
25068,80.49405638,22.95379971,8.86
25069,80.50004719,52.21211335,8.37
25070,80.50473439,22.1688277,10.53
25071,80.51585803,75.19555474,7.95
25072,80.52307391,3.57163415,7.42
25073,80.52499633,7.08962768,7.73
25074,80.52535602,-12.12707399,8.62
25075,80.52799481,39.51263751,8.6
25076,80.53094785,-50.10890623,8.5
25077,80.53395613,8.00518086,7.89
25078,80.53850874,31.37267583,8.02
25079,80.53923796,-81.03897303,7.2
25080,80.5399185,-46.2799454,9.21
25081,80.54595255,45.08167682,7.52
25082,80.5465825,5.39542809,7.01
25083,80.54725581,3.22127415,9.03
25084,80.54974367,36.19938307,7.68
25085,80.5557853,-32.30593064,10.45
25086,80.56071445,19.83423497,8.58
25087,80.56106445,-16.01399946,9.12
25088,80.56226752,-9.08783493,9.41
25089,80.57010937,26.18512952,10.99
25090,80.575387,33.79840829,8.71
25091,80.57717184,-35.29740337,8.39
25092,80.57757056,-8.66610717,6.82
25093,80.5807928,33.80012041,9.69
25094,80.58127514,59.27860298,7.09
25095,80.58687162,-75.01007313,8.4
25096,80.58754975,-14.39719277,9.49
25097,80.5877921,-66.26027871,11.6
25098,80.59229956,-56.13445367,6.1
25099,80.60124506,45.83193597,9.15
25100,80.60545345,-71.50666803,7.43
25101,80.60650381,-29.72109803,11.55
25102,80.61718018,56.55826119,9.58
25103,80.62209542,33.51401631,9.04
25106,80.63164317,2.98332883,7.79
25105,,,10.93
25104,80.63192883,-29.72140899,9.99
25107,80.63472751,-73.80146604,6.86
25108,80.63595219,-25.58359425,8.45
25109,80.63961651,59.46508764,9.35
25110,80.64073869,79.23075701,5.08
25111,80.64368014,16.80395703,8.29
25112,80.64497306,28.10184777,9.56
25113,80.64646399,14.09687641,10.93
25114,80.64679394,37.67602078,7.4
25115,80.64702425,-19.87842009,7.92
25116,80.64751402,-7.59414837,9.0
25117,80.65144451,-19.8549768,8.73
25118,80.65227895,-20.04078636,9.78
25119,80.65607665,2.6035294,7.76
25120,80.65934024,-62.89589616,7.92
25121,80.66173236,-1.04274481,9.01
26058,83.37443414,-9.12953931,12.22
25122,80.66364229,-45.41113843,8.35
25123,80.66550007,9.22928168,8.56
25124,80.66656926,-31.73918672,9.15
25125,80.67208804,-23.259013,7.56
25126,80.67519055,53.02926658,8.81
25127,80.67796662,13.22919231,9.15
25128,80.67964294,0.13924191,8.34
25129,80.68102039,-31.71241222,9.99
25130,80.68133296,-76.61457889,8.36
25131,80.68385095,-10.5663272,8.71
25132,80.6843763,-10.48065279,9.18
25133,80.68694179,-72.33875575,7.52
25134,80.68943461,19.01158628,7.59
25135,80.68978121,0.20945812,8.77
25136,80.69053092,2.79632951,6.71
25137,80.69158009,47.91405389,9.23
25138,80.69565634,66.20989484,8.22
25139,80.69734741,3.82490404,9.09
25140,80.70406369,-59.63467762,8.24
25141,80.70561551,28.74695374,8.92
25142,80.7083388,3.54444809,4.99
25143,80.70968545,41.02925326,5.54
25144,80.70994873,67.56049943,8.62
25145,80.71264315,3.55222037,7.17
25146,80.71329723,-71.71785664,11.58
25147,80.7194518,-8.08722042,8.56
25148,80.72352412,-42.3209729,8.7
25149,80.72417704,-56.81640848,7.72
25150,80.72988595,61.75154245,7.52
25151,80.73694278,14.36114701,7.66
25152,80.74083029,-2.14967986,9.13
25153,80.74265205,-6.71755598,8.86
25154,80.74817654,18.89864132,9.26
25155,80.74837297,11.41752361,8.95
25156,80.74940094,69.40131231,8.44
25157,80.75069891,29.7290668,8.02
25158,80.75124096,29.09097711,7.95
25159,80.75325688,27.04903393,11.5
25160,80.75589302,28.4689585,7.56
25162,80.75730087,77.36293231,9.6
25161,80.75756743,-27.40281855,9.0
25163,80.7580614,1.69692936,8.16
25164,80.75816317,0.439081,8.34
25165,80.7604791,72.28852954,8.88
25166,80.76294957,46.98698851,8.15
25167,80.76431619,-4.26413199,10.18
25168,80.76575581,39.29720975,8.69
25169,80.76670134,31.16213005,9.79
25170,80.76680305,-5.31948935,9.66
25171,80.76761622,-8.10554699,7.56
25172,80.76818383,-51.3168224,7.69
25173,80.77034977,-2.93313701,7.95
25174,80.77307391,1.05692656,7.08
25175,80.77379978,31.15853994,9.05
25176,80.78261322,-31.69210113,9.66
25177,80.78280574,-17.22391605,8.26
25178,80.7919388,35.7089708,8.72
25179,80.79228101,1.13962542,7.99
25180,80.79991836,-26.70548911,6.49
25181,80.80029561,7.05628586,8.39
25182,80.80052376,-62.23102238,8.08
25183,80.80157145,-31.74857525,7.53
25184,80.80255835,47.02164447,6.81
25185,80.81267205,7.68505576,8.88
25186,80.81462068,-36.37190764,8.42
25187,80.82713053,-8.41558811,5.99
25188,80.82851314,-14.83307377,7.72
25189,80.83317317,54.80062386,9.44
25190,80.83769606,-36.67097994,8.41
25191,80.83977021,-2.27738354,8.99
25192,80.84525767,28.93683899,6.45
25193,80.84556362,-1.44093613,8.33
25194,80.85001902,-39.67843559,5.73
25195,80.86054681,16.98186124,8.11
25196,80.86149304,-49.37493527,7.85
25197,80.86594376,57.54453138,5.24
25198,80.8667595,40.15354963,9.09
25199,80.86727958,-1.00244093,7.86
25200,80.87394239,69.56490577,8.47
25201,80.87499582,16.04248207,8.28
25202,80.8756493,-13.92734983,5.25
25203,80.87580859,50.22052141,7.8
25204,80.87767327,18.60071498,7.27
25205,80.87951408,5.32304571,6.34
25206,80.88034972,-46.45276683,10.33
25207,80.88224671,16.04050774,7.27
120412,,,
25208,80.89237985,-11.97795696,9.37
25209,80.89350839,5.82191776,8.1
25210,80.89496002,-10.41855905,7.52
25211,80.8997719,41.60131269,8.73
25212,80.90391539,-22.30684447,10.53
25213,80.90416871,-45.03096387,8.43
25214,80.90574883,-6.89784344,8.84
25215,80.90696709,50.65301367,8.92
25216,80.90717601,16.6993516,6.09
25217,80.90799517,-51.53599951,9.39
25218,80.90897836,-22.3080241,7.45
25219,80.90911097,-55.59086867,9.27
25220,80.90927585,17.32413076,7.93
25221,80.91194699,-37.33670588,6.8
25222,80.91521285,64.12507449,7.29
25223,80.92628584,-0.15981294,5.69
25224,80.92696422,50.74800506,11.76
26111,83.52200328,69.66425924,10.43
25225,80.92884155,37.18921281,8.24
25226,80.93041442,56.08888279,6.85
25227,80.9318168,-8.28958421,7.66
25228,80.93272079,12.77579604,8.47
25229,80.93413448,60.72110432,9.34
25233,80.939426,68.68796335,10.99
25230,80.94053443,20.57928447,8.68
25231,80.94166992,-62.58178137,7.65
25232,80.94227466,-6.83436153,8.9
25234,80.94865789,-26.81060835,9.03
25235,80.95982552,2.08217304,7.91
25236,80.96170708,-4.56779561,8.23
25237,80.96357833,30.23671257,9.4
25238,80.96359158,36.39843526,6.83
25239,80.96370011,14.7509447,10.69
25240,80.96388815,-0.86662418,6.13
25241,80.9640637,0.86286056,8.41
25242,80.96866394,-9.99168966,9.06
25243,80.96914719,-20.72773199,7.54
25244,80.9720374,-3.0829694,9.5
25245,80.97454715,11.08358205,7.56
25246,80.97873624,47.95616737,9.11
25247,80.98681839,-7.80795569,4.13
25248,80.98733329,17.63621252,10.02
25249,80.9876985,26.49610116,11.35
25250,80.98775109,19.99936879,8.4
25251,81.00138282,-58.09505855,8.52
25252,81.0032161,32.62556585,8.34
25253,81.00486031,24.96050386,7.78
25254,81.00841862,-33.74343217,8.84
25255,81.02022286,4.50029998,9.78
25256,81.02214177,-47.34047445,8.03
25257,81.03309094,-35.78459511,8.39
25258,81.03353248,2.46302433,9.71
25259,81.03401964,-34.41549878,7.45
25260,81.03460372,38.56827188,8.63
25261,81.03469099,-9.83261466,9.12
25262,81.03887848,39.36580948,8.18
25263,81.04065313,-53.42878101,7.6
25264,81.05137501,22.1403234,10.0
25265,81.05265542,-35.15177134,7.91
25266,81.05328857,22.13794724,10.59
25267,81.05773817,86.28978155,8.02
25268,81.06522676,20.14011089,8.38
25269,81.06721083,-43.60882933,7.62
25271,81.06781467,-6.81063645,8.19
25272,81.06792269,-21.12181076,9.19
25270,81.0681712,-74.63280206,7.76
25273,81.06891775,-24.6891756,8.75
25274,81.07993122,22.30565834,8.8
25275,81.08438169,14.38795217,9.02
25276,81.08480326,-27.34238467,11.49
25277,81.09484448,-75.62062217,9.1
25278,81.10545973,17.38355205,5.0
25279,81.1149526,52.23035046,7.72
25280,81.11861918,-16.97574213,5.64
25281,81.11923774,-2.39713844,3.35
25282,81.12046283,-0.89166902,5.07
25283,81.12557166,-38.9695128,9.08
25284,81.12723462,41.82706387,7.66
25285,81.13749188,-3.50814107,9.49
25286,81.13808977,9.17086841,8.52
25287,81.1447989,15.97528489,8.53
25288,81.15042015,2.35316729,6.33
25289,81.1534214,-28.97945096,9.5
25290,81.16018419,31.22393349,6.3
25291,81.16052742,31.14316298,5.94
25292,81.16309201,37.38537514,5.02
25293,81.16825637,-2.49784438,6.92
25294,81.17019458,8.50235337,8.81
25295,81.17026735,-10.99128504,8.71
25296,81.17156035,33.64851022,8.95
25297,81.17296674,11.52964859,7.19
25298,81.17636352,-52.31297479,6.79
25299,81.17834318,1.73007139,10.21
25300,81.18507421,63.38660393,7.32
25301,81.18667054,36.19996736,6.49
25302,81.18677704,1.84644611,4.89
25303,81.19288289,-52.31617828,6.26
25304,81.19448047,32.70773769,8.72
25305,81.19686743,64.73126287,7.64
25306,81.20003118,24.10642567,8.99
25307,81.20102914,-52.62120193,8.34
25308,81.20219858,-42.43993422,8.27
25309,81.20267777,23.58733381,9.62
25310,81.20383622,-9.22988524,9.36
25311,81.2068875,-17.11563738,8.72
25312,81.2110512,22.97212217,9.44
25313,81.21264754,-58.16895877,8.57
25314,81.22183643,-4.5647661,9.28
25315,81.22902052,53.93875634,8.37
25316,81.22992732,50.98164967,8.28
25317,81.23157887,-44.22570485,6.09
25318,81.23614989,-50.97647266,8.21
25319,81.23973027,-50.4936993,8.9
25320,81.24141289,37.50309637,8.56
25321,81.24153995,-34.20656512,8.06
25322,81.24763705,73.7072001,6.48
25323,81.24950058,11.12730515,8.06
25324,81.25009655,-19.37387974,7.01
25325,81.25278516,69.22364137,7.83
25326,81.2537141,9.98106091,8.18
25327,81.25500127,-2.81546808,7.34
25328,81.25515691,61.82569107,7.97
25329,81.25725926,-10.3288454,5.6
25330,81.26251852,-68.00314262,8.14
25331,81.26307445,-57.23524872,9.26
25332,81.26849437,-31.48473473,8.81
25333,81.27653039,-18.72023877,8.06
25334,81.28043043,76.00220065,8.79
25335,81.28249068,-2.45583667,8.05
25336,81.28278416,6.34973451,1.64
25337,81.2932334,20.58373456,6.75
25338,81.29380444,-9.94091484,9.04
25339,81.29590371,-54.3179698,7.16
25340,81.29749497,1.92334294,7.43
25341,81.30159124,34.86362803,8.38
25343,81.30393109,34.85515497,6.55
25342,81.30445916,-11.312385,8.59
25344,81.30696853,-52.67693657,7.59
25345,81.3207338,-36.49551351,8.11
25346,81.32205208,55.41138969,8.6
25347,81.32609979,-23.1708785,8.45
25348,81.32648836,45.22858946,8.5
25349,81.32777314,-48.9202671,9.16
25350,81.32959511,-34.84745716,7.31
25351,81.3303271,-75.6916503,7.17
25352,81.33095969,-7.69642168,7.81
25353,81.3339454,-12.55401195,6.55
25354,81.33528573,65.18176628,10.42
25355,81.33675799,-30.61435359,9.11
25356,81.3370354,62.41908686,8.79
25357,81.34099718,34.17396236,8.41
25358,81.3459937,-47.09420932,8.19
25359,81.34930704,-44.43054227,9.36
25360,81.35868718,-4.72006342,9.02
25361,81.36614479,32.4119106,9.73
25362,81.36910245,-41.3385031,8.13
25363,81.37499484,34.18636116,6.66
25364,81.37808185,-14.12523625,8.27
25365,81.37950629,-0.54393779,6.55
25366,81.39040835,-3.88322027,8.93
25367,81.39711204,-5.15697199,8.64
25368,81.40207153,-1.49129225,6.44
25369,81.4101798,-69.59551844,9.14
25370,81.4104072,38.04476012,7.43
25371,81.41279244,-13.13213847,7.28
25372,81.41489529,16.63599587,8.45
25373,81.41998154,-9.55261751,7.14
25374,81.42489917,-62.77893617,8.19
25375,81.42522568,9.22858133,8.18
25376,81.42699998,-53.48090248,7.85
25377,81.43587991,-14.03157654,8.09
25378,81.44590528,0.52024371,6.18
25379,81.44991984,58.91499428,8.75
25380,81.45230346,38.55883288,9.3
25381,81.45441346,-79.76270615,8.68
25382,81.45940135,-43.0620461,8.27
25383,81.46017149,-53.58279056,8.07
25386,81.46519387,43.23232128,7.9
25385,81.46531453,21.13255336,8.77
25387,81.47117017,-35.3527316,7.26
25388,81.47203874,-6.36262758,7.49
25389,81.47341285,-65.74220172,7.94
25391,81.47448052,-56.60163903,7.97
25390,81.47452707,21.78592612,8.72
25392,81.47648664,15.45387566,7.53
25393,81.47878077,61.7830635,9.16
25394,81.48281206,-2.33551824,8.28
25395,81.4917124,-22.74109689,8.44
25396,81.49393207,-19.68986992,7.53
25398,81.49914707,-6.96344732,8.31
25397,81.49926259,-19.69535296,5.78
25399,81.50378909,-32.20919394,6.86
25400,81.50681426,25.75977978,8.4
25401,81.50983378,-5.51850419,6.24
25402,81.51119335,15.67179696,7.54
25403,81.51232844,46.18143965,9.92
25404,81.51747832,-10.75774496,7.28
25405,81.51750117,-9.09207698,8.15
25406,81.51781192,-58.56144946,7.46
25407,81.51950197,-12.90479282,7.15
25408,81.52183514,-30.67309696,8.8
25409,81.52246981,22.82606225,10.09
25410,81.52384342,16.70017305,6.23
25411,81.52498487,0.83399371,8.31
25412,81.52576156,-86.3883411,10.04
25413,81.52808626,22.82182509,10.27
25414,81.53086407,61.24211642,8.35
25415,81.54084575,-15.46872436,8.4
25416,81.54490164,78.41455012,6.68
25417,81.54924733,3.13598815,9.68
25418,81.54956225,30.24459018,9.65
25419,81.55840226,16.69836362,9.42
25420,81.56050976,46.81907098,8.15
25421,81.56070096,-32.50454389,7.7
25422,81.56087354,29.98666568,8.09
25423,81.56176865,-56.6450404,9.46
25424,81.56185384,2.95762617,8.63
25425,81.56351913,-59.19242439,8.81
25426,81.56672549,-12.87387085,9.07
25427,81.56790005,-3.07608065,8.99
25428,81.57290804,28.60787346,1.65
25429,81.58032066,-58.91259871,5.14
25430,81.58351432,0.79909308,9.85
25431,81.59002757,-13.9392462,8.3
25432,81.59327574,0.7981076,8.31
25433,81.59407984,8.99999154,7.71
25434,81.59563519,-43.37677141,9.05
25435,81.59598486,3.85650607,7.65
25436,81.60000097,-43.37578534,8.24
25437,81.6004157,-20.71529322,7.6
25438,81.60272129,58.6315664,10.17
25439,81.60358636,39.64655914,8.23
25440,81.60917384,-14.04912319,7.75
25441,81.61928915,-63.18338244,9.18
25442,81.62026939,-5.64568209,8.7
25443,81.63007717,2.93592103,6.52
25444,81.63063488,56.63177474,9.34
25445,81.6340669,8.25532939,8.45
25446,81.63714694,17.75763351,9.72
25447,81.63766284,71.19299131,8.84
25448,81.64533902,-68.86870606,10.48
25449,81.65488569,-54.00332382,8.54
25450,81.65606313,26.9987533,9.66
25451,81.66045365,-73.66542107,7.36
25452,81.66074576,-70.06368899,8.05
25453,81.66176734,6.86873694,6.41
25454,81.66335982,-13.85952613,7.12
25455,81.66473342,-37.30846838,9.23
25456,81.66627271,50.27884436,8.81
25457,81.67131482,-5.15673396,9.98
25459,81.67263682,-64.32440526,7.48
25458,81.67266367,-24.37102513,8.45
25460,81.67556444,-4.19218322,9.67
25461,81.67765456,-45.04980132,8.21
25462,81.68152517,-15.76325799,8.26
25463,81.68238602,25.01169297,8.38
25464,81.68646938,38.95725306,8.34
25465,81.68681426,-36.58488954,7.21
25466,81.68733042,-64.60487567,8.38
25467,81.69105371,4.05614326,8.69
25468,81.69580618,70.22826046,7.16
25469,81.70044328,2.0682935,8.51
25470,81.70123344,13.58220202,7.53
25471,81.70334709,34.39182774,5.92
25472,81.70744051,-81.5855511,8.27
25473,81.70928405,3.09567718,4.59
25474,81.71308446,57.47052481,8.1
25475,81.71364799,33.26228774,6.18
25477,81.72614892,3.61467359,7.2
25476,81.72636668,35.4573016,6.17
25478,81.74125214,-16.33122236,8.15
25479,81.74379251,-4.29914015,8.37
25480,81.74651337,-2.36064646,6.62
25481,81.7466495,8.078036,8.03
25482,81.74925231,-68.62249571,6.02
25483,81.74995716,7.17036481,7.03
25484,81.75548588,27.61026362,7.87
25485,81.76166886,34.76913013,8.38
25487,81.76973297,62.96013675,9.0
25486,81.76980376,-11.90084379,6.3
25488,81.77215841,-40.94377328,5.86
25489,81.7764869,-44.86213226,6.81
25490,81.77789398,-31.56626467,7.18
25491,81.78115586,26.58407212,9.18
25492,81.78446999,30.20861412,5.69
25493,81.78459486,3.85554923,6.74
25494,81.78881292,31.76590489,9.58
25495,81.78895221,73.51161847,8.08
25496,81.78905283,-1.36734602,7.21
25497,81.79176428,-16.52346423,7.35
25498,81.79187569,24.21219441,9.26
25499,81.79203649,17.96226766,5.4
25500,81.79257511,29.92106135,7.48
25501,81.79856255,-19.09571619,7.99
25502,81.80790759,15.257655,6.18
25503,81.80791077,44.00556346,7.39
25504,81.8109846,-34.61435206,6.94
25505,81.81415869,2.34120488,6.36
25506,81.81560396,-46.09416877,7.67
25507,81.81584911,5.01918346,9.83
25508,81.81732264,42.29640299,9.48
25509,81.82006431,-6.07612257,9.86
25510,81.82319964,19.99600767,9.45
25511,81.83578348,2.21586013,9.2
25512,81.83922695,30.84325529,9.65
25513,81.8406055,14.02899472,8.33
25514,81.84387692,17.26963698,9.1
25515,81.84761123,-27.90803731,9.43
25516,81.85107004,53.59107496,8.48
25517,81.85333999,-26.58491251,7.23
25518,81.85388004,72.43945345,9.63
25519,81.85736053,-8.33645922,9.67
25520,81.8616298,-22.90264381,9.93
25521,81.86499657,-25.34165721,9.56
25522,81.87178514,-6.92818903,9.66
25523,81.8749656,18.84642874,9.58
25524,81.87503186,-9.96015154,9.81
25525,81.87527257,5.59522803,8.13
25526,81.87630037,-77.38192573,9.4
25527,81.87891218,-27.2691565,8.87
25528,81.88536388,-13.57777064,7.21
